url,h1,content_type,content,alt_text
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,2. import or create products so you can sell through multiple sales channels.,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,3. set up facebook and facebook messenger in payever.,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,4. set up payment options and your checkout.,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,5. set up channels and target your customers.,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,6. start a chat and sell your products via facebook messenger.,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,7. which functions can i use with facebook messenger that will benefit my business,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,and communication with customers?,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,step 1: register an account,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,"create your free payever account here, or log in in case you already have one.",
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,step 2: create a product that you can sell in multiple sales channels,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,1. create a product,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,read here to find out more about how to create products in the products app.,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,2. how to import my products from different channels / to different channels,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,"you can also import existing products from other sales channels, so you will not need to create them each manually in your payever account. you can import products from multiple channels:",
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,3. how to synchronize my products with different channels,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,read here to find out more about how to connect your products with multiple sales channels.,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,step 3: set up facebook and facebook messenger in payever,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,"you can immediately start selling your products from facebook messenger without installing facebook in your payever account. however, if you want to synchronize products from your facebook marketplace to payever products, you will need to include this step. if you don't want to synchronize products from facebook you can skip this part and continue with 2. install facebook messenger.",
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,1. install facebook,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,"to integrate facebook, you first need to open the connect app. to do this, either click on the connect icon (+) in the business apps tile, or also on open further down in the connect tile.",
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,select the products tab from the left navigation list and install facebook by clicking install.,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,"then click on open. after clicking on connect, you will need to enter your login data and connect your merchant account with your payever account. if you do not have a merchant account yet, you can also create one under ""create a new account"".",
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,"it is important that you give full access to catalogs and to the selected account. if you have successfully connected your account, confirm the full synchronization access by setting the switch to active.",
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,2. install facebook messenger,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,go again tot the connect app and select the messaging tab from the left navigation list and install facebook messenger by clicking install.,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,"then click on open. to link your facebook messenger account with payever, click connect and enter your facebook login details if not already logged in.",
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,step 4: set up payment options an your checkout,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,you can read here on how to install payment options and set up your checkout.,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,step 5: set up channels and target your costumers,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,in this section you will learn how to set up channels for facebook messenger in order to communicate via payever message and facebook messenger to your customers. this will include:,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,- set up a new channel,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,- set up a message bubble in your online-shop,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,- choose the message box style,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,- chat with your customers directly,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,- send your customers products with payment links,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,"you first need to open the message app. to do this, click on message in the business apps tile.",
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,set up a new channel,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,"setting up a channel is the first step you will need to take in order to make customers aware of your messaging tool. after setting up a new channel you can generate a code that will implement a notification bubble/box into your webshop. this is how it works: there are 3 different channels, a live channel, a public channel and a visitor channel.",
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,with the private and public channel you can directly communicate with your employees or staff members that also use your payever account. when you set up a private channel you will be the only one who can send messages to the chat. there will be no one who can reply. when you create a public channel you will be able to directly communicate with one of your chosen members.,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,"the integration channel is the main and most important channel. when setting up a integration channel, you make sure that the chat channel is connected to a specific webshop. customers who are visiting your webshop will be able to access a message bubble/box and redirected to facebook messenger and shown the chat that you previously set up.",
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,this is how you do it:,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,click on the + symbol in the channel tab on the bottom and select channel.,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,then give your new channel a name. you can optionally add a photo or logo of your webshop.,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,then choose integration channel and click on create.,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,set up a message bubble in your online-shop,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,this function allows you to place an interactive contact bubble in your online-shop that customers can click on. they will be then redirected to the communication channel that you chose and where they can send you questions. these communication channels can for example be facebook messenger or whatsapp. this tool is especially useful when customers have questions about product details and do not want to send an e-mail inquiry.,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,"in order to install the tool, you will need to first choose the style of bubble and afterwards generate the code for a chosen channel/number and implement this code into your shopsystem backend.",
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,1. choose the style of bubble you want to place on your webshop,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,"this is the box style bubble that your customers will see on their website. in order to implement this message bubble/box, you will need to click on the + symbol in the bottom right and click on apps and then on facebook messenger.",
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,you cannot see the apps? - make sure that your apps are activated and connected. to do this click to the message symbol on the top right and choose connect apps. then switch on your channels.,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,now click on facebook messenger and choose the design you want to have displayed on your webshop.,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,2. generate a code,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,"in order to show this message bubble on your webshop you will need to generate a code that needs to be implemented in your shopsystem backend. please be aware that depending on your specific shopsystem, there will be different actions to perform. basic programming skills are needed for this procedure.",
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,click the message symbol on the top right navigation bar. then choose setup communication and select bubble.,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,for the text bubble you can select between payever branding and customized branding. with customized branding you can edit text and layout additional to background color and text color.,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,when you scroll down to the embed tab you will find the channel field and the code that needs to be implemented in your shopsystem backend. in the field channel you can choose the chat channel that the button on your website will ultimately be connected to.,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,"once you have selected your channel, copy the code and click on done. you will need to implement the code into your shopsystem. this will require some basic programming skills.",
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,"after you have successfully implemented the code, you will be able to see the quick access message bubble on your webpage.",
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,"the customer can now click on the bubble and the bubble styles you chose earlier will be displayed. from payever message and the subsequent channel, you can write any text message and it will be displayed here.",
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,there are two different was the customer can get in contact with you:,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,"1. when he access your website on his mobile phone - he will be redirected to the messenger app on his phone, asking for permission to open.",
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,2. when he access your website via a laptop - he will be redirected to the facebook webpage and the chat will automatically open.,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,step 6: start a chat and sell your products via facebook messenger.,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,"open again the message app. to do this, click on the message icon in the business apps tile.",
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,"you will now see an overview of all your chats and folders in the left navigation bar. you can create as many folders as you want and also manage them via this tool. in payever message you can communicate via facebook messenger, instagram messenger as well as via whatsapp. you can identify the channel by the icon that appears in the name field on the right. if it is the typical phone with speech bubble - it is a whatsapp chat. if it is the lightning bolt icon that you know from facebook - it is a facebook messenger chat. if it is the camera logo - it will be an instagram messenger chat. tap on a chat and start your conversation.",
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,start chatting with your customers,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,"when an interested customer is texting you via facebook messenger, you can directly answer in payever message. you can set up automated answers or reply individually. in this example you can see what the customer sees in his facebook chatroom.",
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,"you will have the overview of all conversations in your message app. from here, you can not only reply text messages but also send media or direct payment links if a customer wants to buy something.",
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,send your customers a payment link,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,"the function product allows you to select an individual product or several products from your catalogue and subsequently send an individual payment link, directed to the target customer. just click on the + symbol in the bottom right corner. then click on product.",
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,then select the item/items the customer chose and click on add.,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,the customer will now receive a payment link via the chat.,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,he can now easily click the link and gets redirected to your checkout.,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,the customer can now click on the link and he will be redirected to the checkout. from there he can easily follow the steps displayed in the checkout and choose his preferred payment option. this is especially handy for customers that prefer to pay via their mobile phone.,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,7. which functions can i use with facebook messenger that will benefit my business and communication with customers?,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,with facebook messenger you can easily get in touch with your customers and potential customers and showcase your product catalog and services within messenger.,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,you can collect customer feedback and improve your business and communication. you can also set up an automated q&a and provide customers with immediate answers to common questions and free up your human agents for more complicated tasks.,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,"you will be able to enable facebook messenger on your website, this will allow customers to have real time conversations on your website, support during and also after the shopping experience. this will also enhance customer relationships",
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,"you can also send follow-ups in messenger. this includes sending receipts, shipping informations, and other follow up information to people related to a confirmed event or transaction.",
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,you can also send individual coupons for selected customers and start customer loyalty programs.,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,other features include sending coded images and photos or videos and setting up multiple communication channels.,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,paragraph,"through payever message, you can decide how your customer should contact you. we have implemented the features of the message bubble for this.",
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,image,https://support.payever.org/hc/theming_assets/01HZPQ8T5DDG5J5F0V28AWNYZR,payever help center home page
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,image,https://support.payever.org/hc/article_attachments/10009204893980,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,image,https://support.payever.org/hc/article_attachments/10009401004700,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,image,https://support.payever.org/hc/article_attachments/10009395828380,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,image,https://support.payever.org/hc/article_attachments/10009401407260,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,image,https://support.payever.org/hc/article_attachments/10099947637788,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,image,https://support.payever.org/hc/article_attachments/10009429845276,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,image,https://support.payever.org/hc/article_attachments/10009411716252,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,image,https://support.payever.org/hc/article_attachments/10009402282396,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,image,https://support.payever.org/hc/article_attachments/10009428885916,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,image,https://support.payever.org/hc/article_attachments/10009442678684,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,image,https://support.payever.org/hc/article_attachments/10009474085276,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,image,https://support.payever.org/hc/article_attachments/10009429371036,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,image,https://support.payever.org/hc/article_attachments/10009415389596,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,image,https://support.payever.org/hc/article_attachments/4425654458002,facebook_messenger_en_8.png
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,image,https://support.payever.org/hc/article_attachments/10009462015132,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,image,https://support.payever.org/hc/article_attachments/10009431904412,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,image,https://support.payever.org/hc/article_attachments/10009463604892,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,image,https://support.payever.org/hc/article_attachments/4425654533778,facebook_messenger_en_12.png
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,image,https://support.payever.org/hc/article_attachments/4425643237522,facebook_messenger_en_13.png
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,image,https://support.payever.org/hc/article_attachments/4426286343314,facebool_messenger_14_%2b_16.png
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,image,https://support.payever.org/hc/article_attachments/4426308570130,screenshot_2022-02-17_at_13.46.16.png
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,image,https://support.payever.org/hc/article_attachments/10143068299804,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,image,https://support.payever.org/hc/article_attachments/4402870788370,messenger_chats_fb.png
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,image,https://support.payever.org/hc/article_attachments/10143115083804,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,image,https://support.payever.org/hc/article_attachments/4402782092818,screenshot_2021-06-23_at_17.18.35_copy.png
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,image,https://support.payever.org/hc/article_attachments/10009410080796,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,image,https://support.payever.org/hc/article_attachments/4425654674962,facebook_messenger_en_18.png
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,image,https://support.payever.org/hc/article_attachments/4402782160786,screenshot_2021-06-23_at_17.18.35.png
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,image,https://support.payever.org/hc/article_attachments/10143154388252,
https://support.payever.org/hc/en-us/articles/4402738677138-Sell-via-Facebook-Messenger,Sell via Facebook Messenger,image,https://support.payever.org/hc/article_attachments/10143139420316,
https://support.payever.org/hc/en-us/articles/4402783269650-Sell-via-Instagram-Messenger,Sell via Instagram Messenger,paragraph,in this section we will explain how to use instagram messenger for businesses in your payever account and how you can start selling via instagram messenger. you will learn how to:,
https://support.payever.org/hc/en-us/articles/4402783269650-Sell-via-Instagram-Messenger,Sell via Instagram Messenger,paragraph,,
https://support.payever.org/hc/en-us/articles/4402783269650-Sell-via-Instagram-Messenger,Sell via Instagram Messenger,paragraph,1. register an account.,
https://support.payever.org/hc/en-us/articles/4402783269650-Sell-via-Instagram-Messenger,Sell via Instagram Messenger,paragraph,2. create a product that you can sell in multiple sales channels.,
https://support.payever.org/hc/en-us/articles/4402783269650-Sell-via-Instagram-Messenger,Sell via Instagram Messenger,paragraph,3. connect to instagram.,
https://support.payever.org/hc/en-us/articles/4402783269650-Sell-via-Instagram-Messenger,Sell via Instagram Messenger,paragraph,4. install payment options and set up your checkout.,
https://support.payever.org/hc/en-us/articles/4402783269650-Sell-via-Instagram-Messenger,Sell via Instagram Messenger,paragraph,5. install the message app.,
https://support.payever.org/hc/en-us/articles/4402783269650-Sell-via-Instagram-Messenger,Sell via Instagram Messenger,paragraph,6. create a message bubble in your online-shop.,
https://support.payever.org/hc/en-us/articles/4402783269650-Sell-via-Instagram-Messenger,Sell via Instagram Messenger,paragraph,7. start a chat and sell your products via instagram.,
https://support.payever.org/hc/en-us/articles/4402783269650-Sell-via-Instagram-Messenger,Sell via Instagram Messenger,paragraph,,
https://support.payever.org/hc/en-us/articles/4402783269650-Sell-via-Instagram-Messenger,Sell via Instagram Messenger,paragraph,step 1: register an account,
https://support.payever.org/hc/en-us/articles/4402783269650-Sell-via-Instagram-Messenger,Sell via Instagram Messenger,paragraph,"create your free payever account here, or log in in case you already have one.",
https://support.payever.org/hc/en-us/articles/4402783269650-Sell-via-Instagram-Messenger,Sell via Instagram Messenger,paragraph,step 2: create a product/synchronize a product,
https://support.payever.org/hc/en-us/articles/4402783269650-Sell-via-Instagram-Messenger,Sell via Instagram Messenger,paragraph,1. create a product,
https://support.payever.org/hc/en-us/articles/4402783269650-Sell-via-Instagram-Messenger,Sell via Instagram Messenger,paragraph,read here to find out more about how to create products in the products app.,
https://support.payever.org/hc/en-us/articles/4402783269650-Sell-via-Instagram-Messenger,Sell via Instagram Messenger,paragraph,,
https://support.payever.org/hc/en-us/articles/4402783269650-Sell-via-Instagram-Messenger,Sell via Instagram Messenger,paragraph,2. how to import my products from different channels / to different channels,
https://support.payever.org/hc/en-us/articles/4402783269650-Sell-via-Instagram-Messenger,Sell via Instagram Messenger,paragraph,"you can also import existing products from other sales channels, so you will not need to create them each manually in your payever account again. you can import products from multiple channels:",
https://support.payever.org/hc/en-us/articles/4402783269650-Sell-via-Instagram-Messenger,Sell via Instagram Messenger,paragraph,3. how to synchronize my products with different channels,
https://support.payever.org/hc/en-us/articles/4402783269650-Sell-via-Instagram-Messenger,Sell via Instagram Messenger,paragraph,read here to find out more about how to connect your products with multiple sales channels.,
https://support.payever.org/hc/en-us/articles/4402783269650-Sell-via-Instagram-Messenger,Sell via Instagram Messenger,paragraph,,
https://support.payever.org/hc/en-us/articles/4402783269650-Sell-via-Instagram-Messenger,Sell via Instagram Messenger,paragraph,step 3: set up facebook and instagram in payever,
https://support.payever.org/hc/en-us/articles/4402783269650-Sell-via-Instagram-Messenger,Sell via Instagram Messenger,paragraph,"you can immediately start selling your products using instagram without installing facebook (you however still will need a facebook business account to login and connect to payever later on). however if you want to synchronize products from your facebook marketplace to payever products, you will need to include this step. if you don't want to synchronize products from facebook you can skip this part and continue with 2. install instagram.",
https://support.payever.org/hc/en-us/articles/4402783269650-Sell-via-Instagram-Messenger,Sell via Instagram Messenger,paragraph,,
https://support.payever.org/hc/en-us/articles/4402783269650-Sell-via-Instagram-Messenger,Sell via Instagram Messenger,paragraph,1. install facebook,
https://support.payever.org/hc/en-us/articles/4402783269650-Sell-via-Instagram-Messenger,Sell via Instagram Messenger,paragraph,"to integrate facebook, you first need to open the connect app. to do this, either click on the connect icon (+) in the business apps tile, or also on open further down in the connect tile.",
https://support.payever.org/hc/en-us/articles/4402783269650-Sell-via-Instagram-Messenger,Sell via Instagram Messenger,paragraph,select the products tab from the left navigation list and install facebook by clicking install.,
https://support.payever.org/hc/en-us/articles/4402783269650-Sell-via-Instagram-Messenger,Sell via Instagram Messenger,paragraph,"then click on open. after clicking on connect, you will need to enter your login data and connect your merchant account with your payever account. if you do not have a merchant account yet, you can also create one under ""create new account"".",
https://support.payever.org/hc/en-us/articles/4402783269650-Sell-via-Instagram-Messenger,Sell via Instagram Messenger,paragraph,"it is important that you give full access to catalogs and to the selected account. if you have successfully connected your account, confirm the full synchronization access by setting the switch to active.",
https://support.payever.org/hc/en-us/articles/4402783269650-Sell-via-Instagram-Messenger,Sell via Instagram Messenger,paragraph,2. install instagram,
https://support.payever.org/hc/en-us/articles/4402783269650-Sell-via-Instagram-Messenger,Sell via Instagram Messenger,paragraph,go again to the payever connect app and select the messaging tab from the left navigation list and install instagram messenger by clicking install.,
https://support.payever.org/hc/en-us/articles/4402783269650-Sell-via-Instagram-Messenger,Sell via Instagram Messenger,paragraph,"then click on open. to link your instagram messenger with payever, you will also need a facebook business account. click connect and enter your facebook login details if not already logged in.",
https://support.payever.org/hc/en-us/articles/4402783269650-Sell-via-Instagram-Messenger,Sell via Instagram Messenger,paragraph,step 4: set up payment options and your checkout,
